lat,lon,kind
48.7080693,2.3566336,school
48.9086308,2.1521238,pharmacy
48.8843053,2.4769557,pharmacy
48.6967305,2.187157,supermarket
48.9068778,2.150785,pharmacy
48.9386132,2.3313914,school
48.9317272,2.330197,school
48.9319973,2.3333832,school
48.9348823,2.3332671,supermarket
48.9104413,2.287496,supermarket
48.8852688,2.3676204,school
48.9317577,2.3249812,school
48.7692953,2.0268292,supermarket
48.8963778,2.2091931,school
48.8960388,2.2091847,school
48.7353361,2.3238632,pharmacy
48.9197373,1.9764282,pharmacy
48.74851,2.270571,school
48.748128,2.27085,school
48.7462995,2.267699,marketplace
48.8679153,2.44625,pharmacy
48.8621754,2.4002743,supermarket
48.8647092,2.3990492,pharmacy
48.8028887,2.4298325,school
48.8026722,2.4291359,school
48.802115,2.4298726,pharmacy
48.804063,2.4272933,pharmacy
48.800928,2.4317282,pharmacy
48.802031,2.4287693,school
48.9217915,2.1873816,pharmacy
48.8051016,2.325706,pharmacy
48.8533699,2.3334602,pharmacy
48.9439074,2.3253703,pharmacy
48.5328233,2.3711788,doctors
48.8352616,2.2442898,hospital
48.5247454,2.384678,pharmacy
48.8487469,2.3287439,pharmacy
48.8294421,2.5640209,pharmacy
48.8470048,2.3301595,pharmacy
48.8439265,2.3302977,pharmacy
48.649172,2.4094219,pharmacy
48.8396679,2.3373828,pharmacy
48.8944168,2.3812142,pharmacy
48.8438536,2.3223556,pharmacy
48.8485186,2.324786,pharmacy
48.8489974,2.3252251,pharmacy
48.8473381,2.3262637,pharmacy
48.8460135,2.3197443,pharmacy
49.0182356,2.1119551,pharmacy
48.7021803,2.1326956,pharmacy
48.7609742,1.9438415,supermarket
48.874486,2.714744,school
48.874667,2.715275,school
48.9261625,2.0525152,pharmacy
48.8391455,2.3957152,pharmacy
48.8477564,2.3193946,pharmacy
48.8387677,2.2377812,school
48.8429406,2.3381647,supermarket
48.8283703,2.1154684,pharmacy
48.8079896,2.3576969,school
48.9238423,2.2539028,pharmacy
48.8714188,2.3150011,pharmacy
48.8162921,2.5100416,school
48.8729521,2.3158478,pharmacy
48.9238973,2.2563608,pharmacy
48.8743843,2.3197499,supermarket
48.8712562,2.3235785,pharmacy
48.8755539,2.3252185,pharmacy
48.8769049,2.3214132,pharmacy
48.8776805,2.3267977,pharmacy
48.8785701,2.3268262,pharmacy
48.8794888,2.3267113,pharmacy
48.8808916,2.3244418,pharmacy
48.923866,2.2565875,pharmacy
48.8834171,2.3280471,pharmacy
48.8829212,2.3254797,pharmacy
48.8830214,2.3238111,pharmacy
48.8799596,2.3179042,pharmacy
48.8781681,2.3163408,pharmacy
48.8993471,2.2093034,supermarket
48.8772158,2.3147005,supermarket
48.9238589,2.2532235,supermarket
48.8766669,2.3130694,pharmacy
48.8752912,2.3169194,pharmacy
48.7732136,2.338467,pharmacy
48.8342529,2.2437679,supermarket
48.8225152,2.3277378,pharmacy
48.8229679,2.3277283,supermarket
48.839317,2.2458646,supermarket
48.8432905,2.2367208,doctors
48.881085,2.3088634,pharmacy
48.8750379,2.3049347,pharmacy
48.9723982,2.255968,supermarket
48.9725127,2.2557351,pharmacy
48.970424,2.2609267,pharmacy
48.9309529,2.3540341,pharmacy
48.8707106,2.3061618,supermarket
48.8715067,2.3073286,pharmacy
48.8708475,2.3057806,pharmacy
48.7075588,2.8677147,school
48.8674157,2.3033941,pharmacy
48.8681915,2.298684,pharmacy
48.8658462,2.2993986,pharmacy
48.8696182,2.2979209,pharmacy
48.8724883,2.3022117,pharmacy
48.7222754,2.4987373,pharmacy
48.7225522,2.4992218,supermarket
48.8150059,2.234549,pharmacy
48.9949392,1.910127,pharmacy
48.9930621,1.9104468,pharmacy
48.9923861,1.9106332,supermarket
48.8465849,2.4113407,pharmacy
48.9521995,2.2783464,pharmacy
48.9513435,2.2440758,pharmacy
49.1680579,2.3581835,school
48.7583,2.306249,pharmacy
48.8598478,2.3513855,college
48.8736047,2.1813635,supermarket
48.8824947,2.3773446,school
48.8233194,2.3476282,pharmacy
48.8405951,2.2277435,pharmacy
48.8417832,2.3170834,supermarket
48.8636746,2.3463358,supermarket
48.8943506,2.4048838,doctors
48.7026634,2.3180527,school
48.7032581,2.3173982,school
48.7024651,2.3150164,school
48.7050353,2.30815,school
48.7005108,2.319544,supermarket
48.7020024,2.3209105,pharmacy
48.7046742,2.3185999,supermarket
48.7055533,2.3154474,pharmacy
48.9019071,2.2789371,school
48.7041356,2.3175736,pharmacy
48.8438141,2.186653,pharmacy
48.8330458,2.2539114,pharmacy
48.8835841,2.3602483,pharmacy
48.703743,2.3164411,doctors
48.8602012,2.0219178,school
48.8605384,2.0228497,school
48.7029783,2.3206468,marketplace
48.880262,2.3643405,pharmacy
48.8825662,2.2174552,pharmacy
48.8856366,2.217581,pharmacy
48.8810286,2.2207674,pharmacy
48.8824942,2.2175097,doctors
48.8338834,2.2435186,pharmacy
48.8320073,2.2377004,pharmacy
48.8220622,2.2787971,school
48.9853247,2.2369512,pharmacy
48.9840164,2.2281492,supermarket
48.7669239,2.0790972,supermarket
48.8397284,2.2469869,pharmacy
