lat,lon,population,reachable_pois
45.595795,9.133993,1018.0,288
45.599693,9.134002,739.0,371
45.60359,9.134011,335.0,204
45.611385,9.13403,597.0,98
45.615283,9.134039,597.0,100
45.626975,9.134067,535.0,9
45.630873,9.134076,527.0,7
45.63477,9.134085,532.0,4
45.36778,9.138242,419.0,81
45.371677,9.138251,419.0,129
45.402859,9.138327,446.0,1679
45.406756,9.138337,528.0,1577
45.410654,9.138346,336.0,1566
45.414552,9.138356,112.0,1471
45.418449,9.138365,102.0,989
45.430142,9.138394,130.0,1261
45.43404,9.138404,143.0,1520
45.437937,9.138413,917.0,1694
45.441835,9.138423,1561.0,1749
45.445733,9.138432,1876.0,1884
45.44963,9.138442,3295.0,1983
45.453528,9.138451,3295.0,1947
45.457426,9.138461,2498.0,1910
45.461323,9.13847,2443.0,2026
45.465221,9.13848,3517.0,1993
45.469118,9.138489,4161.0,1900
45.473016,9.138499,3388.0,2004
45.476914,9.138508,1017.0,2136
45.480811,9.138518,1017.0,2044
45.484709,9.138528,730.0,2112
45.488607,9.138537,725.0,2054
45.492504,9.138547,1267.0,1841
45.496402,9.138556,1501.0,1794
45.500299,9.138566,1296.0,1678
45.504197,9.138575,852.0,1648
45.508094,9.138585,886.0,1659
45.511992,9.138594,2147.0,1565
45.51589,9.138604,2147.0,1629
45.519787,9.138614,1097.0,1786
45.523685,9.138623,779.0,1519
45.527582,9.138633,979.0,1478
45.53148,9.138642,1291.0,1502
45.535378,9.138652,1257.0,1124
45.539275,9.138661,839.0,866
45.543173,9.138671,839.0,461
45.54707,9.138681,611.0,315
45.550968,9.13869,564.0,373
45.554865,9.1387,620.0,541
45.558763,9.138709,682.0,658
45.56266,9.138719,686.0,539
45.566558,9.138729,708.0,462
45.570456,9.138738,708.0,546
45.574353,9.138748,830.0,554
45.578251,9.138757,846.0,468
45.582148,9.138767,835.0,491
45.586046,9.138777,827.0,419
45.589943,9.138786,863.0,352
45.593841,9.138796,1018.0,287
45.597738,9.138805,1018.0,296
45.601636,9.138815,375.0,238
45.605533,9.138825,335.0,150
45.609431,9.138834,501.0,12
45.613328,9.138844,597.0,14
45.617226,9.138853,583.0,13
45.625021,9.138873,543.0,15
45.628918,9.138882,527.0,13
45.632816,9.138892,527.0,8
45.636713,9.138902,553.0,5
45.365825,9.143026,221.0,92
45.369723,9.143035,419.0,180
45.37362,9.143045,408.0,372
45.377518,9.143055,352.0,510
45.381416,9.143065,352.0,481
45.400904,9.143114,171.0,1843
45.404802,9.143124,524.0,1756
45.408699,9.143134,522.0,1727
45.412597,9.143144,122.0,1674
45.416495,9.143153,110.0,1521
45.432085,9.143193,220.0,1514
45.435983,9.143203,256.0,1581
45.43988,9.143213,1566.0,1671
45.443778,9.143222,1567.0,1840
45.447676,9.143232,2850.0,1919
45.451573,9.143242,3276.0,2066
45.455471,9.143252,2977.0,1959
45.459369,9.143262,2500.0,1898
45.463266,9.143272,2614.0,2050
45.467164,9.143282,3958.0,2026
45.471061,9.143292,3938.0,1954
45.474959,9.143301,1642.0,2038
45.478857,9.143311,1105.0,2204
45.482754,9.143321,1033.0,2091
45.486652,9.143331,958.0,2004
45.490549,9.143341,1079.0,1895
45.494447,9.143351,1976.0,1830
45.498345,9.143361,2005.0,1747
45.502242,9.143371,872.0,1742
45.50614,9.143381,722.0,1564
45.510037,9.14339,1380.0,1496
45.513935,9.1434,1950.0,1500
45.517833,9.14341,1705.0,1797
45.52173,9.14342,578.0,1789
45.525628,9.14343,570.0,1534
45.529525,9.14344,962.0,1697
45.533423,9.14345,982.0,1457
45.53732,9.14346,706.0,971
45.541218,9.14347,529.0,297
45.545116,9.14348,516.0,862
45.549013,9.143489,511.0,1005
45.552911,9.143499,509.0,965
45.556808,9.143509,507.0,862
45.560706,9.143519,502.0,877
45.564603,9.143529,544.0,894
45.568501,9.143539,561.0,878
45.572398,9.143549,647.0,889
45.576296,9.143559,847.0,882
45.580193,9.143569,845.0,898
45.584091,9.143579,707.0,800
45.587989,9.143589,704.0,524
45.591886,9.143599,747.0,544
45.595784,9.143609,754.0,487
45.599681,9.143619,732.0,342
45.603579,9.143629,707.0,181
45.607476,9.143638,725.0,15
45.611374,9.143648,883.0,12
45.615271,9.143658,889.0,14
45.623066,9.143678,880.0,17
45.626964,9.143688,825.0,16
45.630861,9.143698,759.0,10
45.634759,9.143708,723.0,10
45.36387,9.147809,294.0,78
45.367768,9.147819,374.0,175
45.371665,9.147829,373.0,390
45.375563,9.14784,1099.0,704
45.379461,9.14785,1398.0,862
45.383358,9.14786,1210.0,873
45.387256,9.14787,858.0,914
45.391154,9.14788,835.0,1391
45.395051,9.14789,264.0,1611
45.398949,9.1479,267.0,1774
45.402847,9.147911,128.0,1836
45.422335,9.147962,569.0,1351
45.426233,9.147972,573.0,1529
45.43013,9.147982,1504.0,1582
45.434028,9.147992,1668.0,1562
45.437925,9.148002,1662.0,1633
45.441823,9.148012,1643.0,1730
45.445721,9.148023,1875.0,1902
45.449618,9.148033,3099.0,1948
45.453516,9.148043,3099.0,2104
45.457414,9.148053,2932.0,1983
45.461311,9.148063,2919.0,1947
45.465209,9.148074,2834.0,2087
45.469106,9.148084,2773.0,2035
45.473004,9.148094,2486.0,2100
45.476902,9.148104,1481.0,2057
45.480799,9.148114,1481.0,2116
45.484697,9.148125,1776.0,1987
45.488594,9.148135,1787.0,1993
45.492492,9.148145,2882.0,1914
45.49639,9.148155,3414.0,1814
45.500287,9.148166,2544.0,1814
45.504185,9.148176,408.0,1609
45.508082,9.148186,420.0,1591
45.51198,9.148196,1534.0,1505
45.515878,9.148206,1534.0,1603
45.519775,9.148217,548.0,1809
45.523673,9.148227,208.0,1790
45.52757,9.148237,317.0,1829
45.531468,9.148247,511.0,1714
45.535365,9.148258,488.0,1582
45.539263,9.148268,111.0,1425
45.543161,9.148278,111.0,1441
45.547058,9.148288,382.0,1390
45.550956,9.148299,447.0,1404
45.554853,9.148309,391.0,1382
45.558751,9.148319,320.0,1049
45.562648,9.148329,332.0,1386
45.566546,9.14834,431.0,1079
45.570444,9.14835,431.0,1365
45.574341,9.14836,794.0,1118
45.578239,9.14837,849.0,740
45.582136,9.148381,730.0,738
45.586034,9.148391,623.0,609
45.589931,9.148401,619.0,558
45.593829,9.148412,600.0,373
45.597726,9.148422,600.0,407
45.601624,9.148432,874.0,235
45.605521,9.148442,897.0,18
45.609419,9.148453,967.0,14
45.613316,9.148463,1012.0,13
45.617214,9.148473,1009.0,14
45.625009,9.148494,1001.0,14
45.628906,9.148504,835.0,14
45.632804,9.148514,831.0,10
45.636701,9.148525,567.0,6
45.358017,9.152582,335.0,73
45.361915,9.152592,388.0,103
45.365812,9.152603,374.0,139
45.36971,9.152613,360.0,268
45.373608,9.152624,548.0,519
45.377505,9.152634,1635.0,719
45.381403,9.152645,1635.0,1064
45.385301,9.152655,1075.0,1237
45.389198,9.152666,1017.0,1240
45.393096,9.152676,598.0,1485
45.396994,9.152687,294.0,1567
45.400891,9.152697,239.0,1667
45.424277,9.15276,600.0,1552
45.428175,9.152771,906.0,1660
45.432073,9.152781,1719.0,1593
45.43597,9.152792,1719.0,1741
45.439868,9.152802,1644.0,1741
45.443766,9.152813,1644.0,1801
45.447663,9.152823,2701.0,1907
45.451561,9.152834,3097.0,1994
45.455458,9.152844,3036.0,2118
45.459356,9.152855,2920.0,1985
45.463254,9.152865,2913.0,1995
45.467151,9.152876,2772.0,2093
45.471049,9.152886,2773.0,2132
45.474947,9.152897,1747.0,2130
45.478844,9.152907,1481.0,2107
45.482742,9.152918,1610.0,2101
45.486639,9.152929,1787.0,1924
45.490537,9.152939,1943.0,2004
45.494435,9.15295,3414.0,1904
45.498332,9.15296,3414.0,1863
45.50223,9.152971,846.0,1660
45.506127,9.152981,408.0,1492
45.510025,9.152992,977.0,1581
45.513922,9.153002,1534.0,1691
45.51782,9.153013,1333.0,1808
45.521718,9.153024,208.0,1982
45.525615,9.153034,208.0,1918
45.529513,9.153045,483.0,1938
45.53341,9.153055,511.0,1881
45.537308,9.153066,276.0,1779
45.541206,9.153076,111.0,1711
45.545103,9.153087,183.0,1744
45.549001,9.153098,447.0,1767
45.552898,9.153108,447.0,1746
45.556796,9.153119,325.0,1476
45.560693,9.153129,320.0,1260
45.564591,9.15314,394.0,1331
45.568488,9.153151,432.0,857
45.572386,9.153161,550.0,861
45.576283,9.153172,848.0,626
45.580181,9.153182,847.0,457
45.584079,9.153193,622.0,386
45.587976,9.153203,622.0,324
45.595771,9.153225,600.0,253
45.599669,9.153235,703.0,216
45.603566,9.153246,877.0,21
45.611361,9.153267,978.0,11
45.626951,9.15331,885.0,12
45.630849,9.15332,811.0,9
45.634746,9.153331,769.0,7
45.638644,9.153342,467.0,5
45.642541,9.153352,469.0,10
45.356062,9.157364,146.0,73
45.359959,9.157375,397.0,116
45.363857,9.157386,398.0,189
45.367755,9.157397,327.0,212
45.371652,9.157407,323.0,275
45.37555,9.157418,1139.0,537
45.379448,9.157429,1471.0,963
45.383345,9.15744,1283.0,1240
45.387243,9.157451,946.0,1154
45.391141,9.157461,918.0,1429
45.395038,9.157472,432.0,1523
45.398936,9.157483,441.0,1423
45.402834,9.157494,237.0,1533
45.406731,9.157505,186.0,1664
45.410629,9.157516,174.0,1683
45.414527,9.157526,146.0,1585
45.418424,9.157537,187.0,1472
45.422322,9.157548,500.0,1578
45.42622,9.157559,496.0,1657
45.430117,9.15757,1314.0,1707
45.434015,9.157581,1462.0,1726
45.437913,9.157591,1456.0,1835
45.44181,9.157602,1453.0,1843
45.445708,9.157613,1613.0,1900
45.449606,9.157624,2621.0,1940
45.453503,9.157635,2604.0,1991
45.457401,9.157646,2785.0,2096
45.461298,9.157657,2802.0,2004
45.465196,9.157667,2631.0,2058
45.469094,9.157678,2496.0,2130
45.472991,9.157689,2355.0,2075
45.476889,9.1577,1829.0,2129
45.480786,9.157711,1839.0,2076
45.484684,9.157722,2589.0,2030
45.488582,9.157733,2653.0,1994
45.492479,9.157744,2466.0,1962
45.496377,9.157754,2311.0,1901
45.500274,9.157765,1890.0,1771
45.504172,9.157776,764.0,1719
45.50807,9.157787,772.0,1620
45.511967,9.157798,926.0,1723
45.515865,9.157809,911.0,1869
45.519762,9.15782,1042.0,1934
45.52366,9.157831,1140.0,1996
45.527557,9.157842,939.0,2069
45.531455,9.157853,530.0,2047
45.535353,9.157863,533.0,1992
45.53925,9.157874,566.0,1964
45.543148,9.157885,575.0,1973
45.547045,9.157896,810.0,1799
45.550943,9.157907,879.0,1704
45.55484,9.157918,851.0,1531
45.558738,9.157929,807.0,1145
45.562636,9.15794,830.0,969
45.566533,9.157951,973.0,807
45.570431,9.157962,982.0,528
45.574328,9.157973,814.0,448
45.578226,9.157984,770.0,323
45.582123,9.157994,653.0,10
45.586021,9.158005,535.0,7
45.589918,9.158016,545.0,178
45.593816,9.158027,603.0,10
45.597713,9.158038,603.0,16
45.601611,9.158049,453.0,19
45.636688,9.158148,623.0,9
45.640586,9.158159,611.0,11
45.644483,9.15817,595.0,7
45.350208,9.162135,271.0,60
45.354106,9.162146,272.0,73
45.358004,9.162157,446.0,88
45.361902,9.162169,481.0,173
45.365799,9.16218,289.0,354
45.373595,9.162202,132.0,382
45.377492,9.162213,567.0,708
45.38139,9.162224,566.0,1075
45.385288,9.162235,622.0,1025
45.389185,9.162247,629.0,1204
45.393083,9.162258,802.0,1361
45.396981,9.162269,943.0,1265
45.400878,9.16228,888.0,1006
45.404776,9.162291,647.0,993
45.408674,9.162302,647.0,1528
45.412571,9.162313,468.0,1524
45.416469,9.162325,456.0,1464
45.420367,9.162336,348.0,1562
45.424264,9.162347,285.0,1537
45.428162,9.162358,464.0,1669
45.432059,9.162369,1004.0,1802
45.435957,9.162381,1004.0,1914
45.439855,9.162392,1148.0,1900
45.443752,9.162403,1151.0,1984
45.44765,9.162414,1717.0,1951
45.451548,9.162425,1957.0,1964
45.455445,9.162436,2182.0,2065
45.459343,9.162448,2665.0,2111
45.46324,9.162459,2652.0,2024
45.467138,9.16247,2210.0,2148
45.471036,9.162481,2210.0,2094
45.474933,9.162492,2164.0,2029
45.478831,9.162504,2150.0,2087
45.482728,9.162515,2611.0,2156
45.486626,9.162526,3320.0,2071
45.490524,9.162537,3184.0,1981
45.494421,9.162548,1556.0,1892
45.498319,9.16256,1557.0,1917
45.502216,9.162571,1075.0,1881
45.506114,9.162582,979.0,1736
45.510012,9.162593,800.0,1597
45.513909,9.162605,601.0,1921
45.517807,9.162616,725.0,2013
45.521704,9.162627,1545.0,2097
45.525602,9.162638,1546.0,2130
45.5295,9.162649,647.0,2191
45.533397,9.162661,537.0,2057
45.537295,9.162672,635.0,1967
45.541192,9.162683,714.0,1844
45.54509,9.162694,766.0,1845
45.548987,9.162706,987.0,1598
45.552885,9.162717,987.0,1301
45.556782,9.162728,912.0,1051
45.56068,9.162739,908.0,531
45.564578,9.162751,1007.0,795
45.568475,9.162762,1063.0,479
45.572373,9.162773,986.0,252
45.57627,9.162784,760.0,17
45.580168,9.162796,760.0,14
45.584065,9.162807,529.0,7
45.587963,9.162818,527.0,7
45.59186,9.162829,581.0,8
45.595758,9.162841,603.0,16
45.599655,9.162852,541.0,16
45.634733,9.162954,643.0,11
45.63863,9.162965,611.0,12
45.642528,9.162976,612.0,10
45.646425,9.162988,560.0,9
45.348253,9.166917,172.0,56
45.35215,9.166928,276.0,67
45.356048,9.16694,325.0,72
45.359946,9.166951,482.0,96
45.363843,9.166962,482.0,151
45.375537,9.166997,410.0,492
45.379434,9.167008,566.0,901
45.383332,9.16702,585.0,1271
45.38723,9.167031,629.0,1085
45.391127,9.167043,635.0,1074
45.395025,9.167054,943.0,1156
45.398923,9.167066,943.0,1216
45.40282,9.167077,719.0,1245
45.406718,9.167089,647.0,1310
45.410615,9.1671,575.0,1433
45.414513,9.167112,456.0,1496
45.418411,9.167123,444.0,1621
45.422308,9.167135,285.0,1615
45.426206,9.167146,285.0,1700
45.430104,9.167158,874.0,1768
45.434001,9.167169,1004.0,1969
45.437899,9.167181,1071.0,2049
45.441797,9.167192,1151.0,2046
45.445694,9.167204,1246.0,2046
45.449592,9.167215,1957.0,2037
45.453489,9.167227,1957.0,2085
45.457387,9.167238,2578.0,2114
45.461285,9.16725,2665.0,2092
45.465182,9.167261,2420.0,2123
45.46908,9.167273,2210.0,2155
45.472978,9.167284,2199.0,2052
45.476875,9.167296,2151.0,2000
45.480773,9.167307,2152.0,2073
45.48467,9.167319,3228.0,2184
45.488568,9.167331,3301.0,2103
45.492466,9.167342,2228.0,1999
45.496363,9.167354,1557.0,1984
45.500261,9.167365,1418.0,1967
45.504158,9.167377,1021.0,1909
45.508056,9.167388,1031.0,1945
45.511954,9.1674,665.0,2063
45.515851,9.167411,667.0,2064
45.519749,9.167423,1290.0,2173
45.523646,9.167434,1580.0,2169
45.527544,9.167446,1267.0,2123
45.531441,9.167458,528.0,2076
45.535339,9.167469,531.0,1967
45.539237,9.167481,742.0,1779
45.543134,9.167492,745.0,1773
45.547032,9.167504,933.0,1751
45.550929,9.167515,996.0,1407
45.554827,9.167527,955.0,1037
45.558724,9.167539,882.0,576
45.562622,9.16755,889.0,415
45.566519,9.167562,969.0,409
45.570417,9.167573,962.0,286
45.578212,9.167597,593.0,9
45.586007,9.16762,388.0,3
45.632777,9.167759,738.0,12
45.636675,9.167771,619.0,14
45.640572,9.167782,545.0,11
45.64447,9.167794,538.0,9
45.350194,9.17171,171.0,54
45.354092,9.171721,167.0,56
45.35799,9.171733,260.0,63
45.361888,9.171745,277.0,85
45.365785,9.171757,192.0,202
45.373581,9.17178,152.0,526
45.377478,9.171792,625.0,679
45.381376,9.171804,627.0,1095
45.385274,9.171816,402.0,1203
45.389171,9.171827,358.0,1400
45.393069,9.171839,469.0,1398
45.396967,9.171851,567.0,1432
45.400864,9.171863,581.0,1393
45.404762,9.171875,692.0,1491
45.40866,9.171887,694.0,1562
45.412557,9.171898,984.0,1607
45.416455,9.17191,1026.0,1644
45.420352,9.171922,948.0,1647
45.42425,9.171934,901.0,1698
45.428148,9.171946,1201.0,1846
45.432045,9.171958,2184.0,1849
45.435943,9.171969,2210.0,1973
45.439841,9.171981,2194.0,1931
45.443738,9.171993,2214.0,2023
45.447636,9.172005,2415.0,1969
45.451534,9.172017,2503.0,2088
45.455431,9.172029,2485.0,2067
45.459329,9.17204,2449.0,2132
45.463226,9.172052,2427.0,2152
45.467124,9.172064,1131.0,2124
45.471022,9.172076,1112.0,2096
45.474919,9.172088,2273.0,2005
45.478817,9.1721,2719.0,2015
45.482714,9.172112,2077.0,2057
45.486612,9.172123,1008.0,2183
45.49051,9.172135,1028.0,2112
45.494407,9.172147,1575.0,2012
45.498305,9.172159,1576.0,2011
45.502202,9.172171,2356.0,2023
45.5061,9.172183,2578.0,2061
45.509998,9.172195,2335.0,2115
45.513895,9.172207,2028.0,2199
45.517793,9.172219,2041.0,2101
45.52169,9.17223,2100.0,2147
45.525588,9.172242,2104.0,2071
45.529485,9.172254,650.0,1977
45.533383,9.172266,431.0,1942
45.537281,9.172278,726.0,1785
45.541178,9.17229,992.0,1692
45.545076,9.172302,1002.0,1732
45.548973,9.172314,1047.0,1541
45.552871,9.172326,1048.0,1201
45.556768,9.172338,778.0,741
45.564563,9.172361,651.0,261
45.634719,9.172576,828.0,15
45.638616,9.172588,473.0,14
45.642514,9.1726,473.0,11
45.367727,9.176551,122.0,208
45.371624,9.176563,127.0,317
45.375522,9.176576,497.0,560
45.37942,9.176588,687.0,724
45.383317,9.1766,529.0,967
45.387215,9.176612,116.0,1110
45.391113,9.176624,116.0,1184
45.39501,9.176636,269.0,1300
45.398908,9.176648,269.0,1393
45.402806,9.17666,602.0,1508
45.406703,9.176673,724.0,1566
45.410601,9.176685,946.0,1603
45.414499,9.176697,1359.0,1680
45.418396,9.176709,1352.0,1758
45.422294,9.176721,1218.0,1857
45.426192,9.176733,1218.0,1903
45.430089,9.176746,2411.0,2022
45.433987,9.176758,2715.0,1865
45.437885,9.17677,2666.0,1833
45.441782,9.176782,2599.0,1917
45.44568,9.176794,2607.0,1914
45.449577,9.176806,2673.0,1941
45.453475,9.176819,2673.0,2034
45.457373,9.176831,2432.0,2142
45.46127,9.176843,2392.0,2133
45.465168,9.176855,1632.0,2143
45.469065,9.176867,897.0,2206
45.472963,9.17688,1193.0,2122
45.476861,9.176892,2808.0,2085
45.480758,9.176904,2808.0,2082
45.484656,9.176916,903.0,2167
45.488554,9.176928,720.0,2096
45.492451,9.176941,1226.0,2029
45.496349,9.176953,1577.0,2099
45.500246,9.176965,1816.0,2055
45.504144,9.176977,2677.0,2179
45.508041,9.176989,2677.0,2151
45.511939,9.177002,2113.0,2152
45.515837,9.177014,2091.0,2136
45.519734,9.177026,2108.0,2005
45.523632,9.177038,2117.0,1995
45.527529,9.17705,1638.0,1939
45.531427,9.177063,429.0,1859
45.535324,9.177075,433.0,1883
45.539222,9.177087,994.0,1824
45.54312,9.177099,994.0,1726
45.547017,9.177112,1033.0,1466
45.550915,9.177124,1048.0,1619
45.554812,9.177136,944.0,1140
45.55871,9.177148,756.0,376
45.369668,9.181346,127.0,298
45.373566,9.181359,176.0,477
45.377463,9.181371,687.0,582
45.381361,9.181384,687.0,773
45.385259,9.181396,205.0,680
45.389156,9.181408,116.0,813
45.393054,9.181421,190.0,985
45.396952,9.181433,267.0,1095
45.400849,9.181446,331.0,1222
45.404747,9.181458,715.0,1330
45.41644,9.181496,1322.0,1556
45.420338,9.181508,1236.0,1657
45.424235,9.181521,1168.0,1730
45.428133,9.181533,1462.0,1887
45.432031,9.181546,2612.0,1896
45.435928,9.181558,2596.0,1744
45.439826,9.181571,2505.0,1822
45.443723,9.181583,2486.0,1918
45.447621,9.181596,2579.0,1905
45.451519,9.181608,2618.0,2020
45.455416,9.181621,2525.0,2130
45.459314,9.181633,2240.0,2124
45.463212,9.181646,2225.0,2125
45.467109,9.181658,927.0,2183
45.471007,9.181671,924.0,2191
45.474904,9.181683,2191.0,2161
45.478802,9.181696,2683.0,2160
45.4827,9.181708,2096.0,2156
45.486597,9.181721,1041.0,2160
45.490495,9.181733,1096.0,2065
45.494392,9.181746,1867.0,2127
45.49829,9.181759,1883.0,2192
45.502188,9.181771,2227.0,2135
45.506085,9.181784,2324.0,2202
45.509983,9.181796,2115.0,2108
45.51388,9.181809,1837.0,2050
45.517778,9.181821,1808.0,1988
45.521675,9.181834,1571.0,1874
45.525573,9.181846,1549.0,1924
45.529471,9.181859,937.0,1916
45.533368,9.181872,836.0,1722
45.537266,9.181884,1090.0,1707
45.541163,9.181897,1343.0,1702
45.545061,9.181909,1337.0,1591
45.548958,9.181922,1235.0,1529
45.552856,9.181934,1241.0,1375
45.556753,9.181947,646.0,868
45.560651,9.18196,578.0,454
45.564549,9.181972,637.0,409
45.568446,9.181985,688.0,344
45.572344,9.181997,560.0,285
45.340428,9.186039,559.0,79
45.344325,9.186052,648.0,81
45.348223,9.186065,305.0,75
45.367712,9.186129,259.0,316
45.371609,9.186141,278.0,421
45.375507,9.186154,216.0,618
45.379405,9.186167,158.0,522
45.430074,9.186333,751.0,1731
45.433972,9.186346,943.0,1733
45.437869,9.186359,1082.0,1737
45.441767,9.186372,1294.0,1812
45.445665,9.186385,1360.0,1933
45.449562,9.186398,2165.0,2015
45.45346,9.18641,2164.0,2124
45.457357,9.186423,1399.0,2173
45.461255,9.186436,1247.0,2174
45.465153,9.186449,1153.0,2218
45.46905,9.186462,1051.0,2156
45.472948,9.186475,1204.0,2153
45.476845,9.186488,2194.0,2183
45.480743,9.1865,2194.0,2171
45.484641,9.186513,2106.0,2215
45.488538,9.186526,2095.0,2155
45.492436,9.186539,2423.0,2149
45.496333,9.186552,2680.0,2209
45.500231,9.186565,2456.0,2193
45.504129,9.186578,1526.0,2097
45.508026,9.18659,1526.0,2085
45.511924,9.186603,1346.0,1984
45.515821,9.186616,1336.0,1849
45.519719,9.186629,880.0,1829
45.523616,9.186642,624.0,1775
45.527514,9.186655,830.0,1794
45.531412,9.186668,1421.0,1722
45.535309,9.186681,1421.0,1497
45.539207,9.186694,1785.0,1589
45.543104,9.186706,1789.0,1555
45.547002,9.186719,1546.0,1297
45.550899,9.186732,1448.0,1420
45.554797,9.186745,1106.0,1105
45.558694,9.186758,410.0,664
45.562592,9.186771,423.0,512
45.56649,9.186784,775.0,505
45.570387,9.186797,776.0,400
45.574285,9.18681,221.0,369
45.58208,9.186836,345.0,249
45.585977,9.186849,755.0,226
45.589875,9.186861,730.0,202
45.593772,9.186874,457.0,185
45.624952,9.186978,621.0,96
45.342369,9.190832,929.0,96
45.346266,9.190845,910.0,99
45.365755,9.190911,131.0,301
45.369652,9.190924,316.0,388
45.37355,9.190937,298.0,430
45.428117,9.191121,161.0,1516
45.432015,9.191134,896.0,1585
45.435913,9.191147,896.0,1657
45.43981,9.19116,1249.0,1688
45.443708,9.191173,1274.0,1833
45.447605,9.191187,1826.0,1912
45.451503,9.1912,2161.0,2065
45.455401,9.191213,1938.0,2156
45.459298,9.191226,1245.0,2182
45.463196,9.191239,1245.0,2192
45.467094,9.191252,1054.0,2180
45.470991,9.191266,1051.0,2196
45.474889,9.191279,1846.0,2175
45.478786,9.191292,2194.0,2142
45.482684,9.191305,2163.0,2169
45.486582,9.191318,2095.0,2215
45.490479,9.191332,2110.0,2203
45.494377,9.191345,2679.0,2224
45.498274,9.191358,2680.0,2165
45.502172,9.191371,1797.0,2106
45.506069,9.191384,1526.0,2050
45.509967,9.191398,1452.0,2072
45.513865,9.191411,1336.0,1936
45.517762,9.191424,1284.0,1944
45.52166,9.191437,624.0,1917
45.525557,9.19145,624.0,1907
45.529455,9.191464,1284.0,1745
45.533352,9.191477,1421.0,1663
45.53725,9.19149,1593.0,1560
45.541148,9.191503,1789.0,1359
45.545045,9.191517,1745.0,1190
45.548943,9.19153,1448.0,1291
45.55284,9.191543,1448.0,1038
45.556738,9.191556,528.0,692
45.560635,9.19157,410.0,434
45.564533,9.191583,611.0,505
45.56843,9.191596,774.0,395
45.572328,9.191609,641.0,512
45.584021,9.191649,717.0,352
45.587918,9.191662,760.0,289
45.591816,9.191676,579.0,248
45.595713,9.191689,473.0,219
45.599611,9.191702,372.0,192
45.611303,9.191742,309.0,167
45.615201,9.191755,319.0,167
45.619098,9.191769,541.0,157
45.622996,9.191782,643.0,139
45.626893,9.191795,555.0,127
45.646381,9.191862,641.0,9
45.340412,9.195612,790.0,95
45.344309,9.195625,909.0,101
45.348207,9.195639,464.0,109
45.367696,9.195706,275.0,211
45.375491,9.195733,163.0,216
45.422263,9.195894,245.0,1029
45.42616,9.195908,256.0,1179
45.430058,9.195921,846.0,1449
45.433956,9.195935,1048.0,1562
45.437853,9.195948,1054.0,1705
45.441751,9.195962,1036.0,1824
45.445648,9.195975,1118.0,1938
45.449546,9.195989,2577.0,2023
45.453444,9.196002,2592.0,2122
45.457341,9.196016,1612.0,2182
45.461239,9.196029,1391.0,2154
45.465137,9.196043,1307.0,2169
45.469034,9.196056,1204.0,2183
45.472932,9.19607,1326.0,2177
45.476829,9.196083,2247.0,2188
45.480727,9.196097,2249.0,2186
45.484625,9.19611,1882.0,2210
45.488522,9.196124,1821.0,2174
45.49242,9.196137,2277.0,2197
45.496317,9.196151,2686.0,2217
45.500215,9.196164,2576.0,2165
45.504113,9.196178,2030.0,2154
45.50801,9.196192,2042.0,2109
45.511908,9.196205,1748.0,2026
45.515805,9.196219,1731.0,1952
45.519703,9.196232,1095.0,1924
45.5236,9.196246,685.0,1843
45.527498,9.196259,730.0,1748
45.531396,9.196273,897.0,1769
45.535293,9.196286,887.0,1736
45.539191,9.1963,790.0,1556
45.543088,9.196314,767.0,1268
45.546986,9.196327,1206.0,925
45.550883,9.196341,1434.0,1222
45.554781,9.196354,1392.0,795
45.558678,9.196368,1268.0,556
45.562576,9.196381,1262.0,428
45.566473,9.196395,397.0,401
45.570371,9.196409,392.0,414
45.574269,9.196422,153.0,337
45.582064,9.196449,423.0,389
45.585961,9.196463,972.0,386
45.589859,9.196477,969.0,381
45.593756,9.19649,885.0,262
45.597654,9.196504,889.0,259
45.601551,9.196517,603.0,200
45.605449,9.196531,544.0,189
45.609346,9.196545,744.0,197
45.613244,9.196558,979.0,195
45.617141,9.196572,965.0,183
45.621039,9.196585,843.0,182
45.624936,9.196599,844.0,156
45.628834,9.196613,578.0,136
45.632731,9.196626,542.0,136
45.640526,9.196654,968.0,15
45.644424,9.196667,1024.0,19
45.648321,9.196681,1280.0,24
45.652219,9.196694,1280.0,21
45.318966,9.200323,555.0,13
45.338455,9.200391,175.0,89
45.342352,9.200405,619.0,103
45.34625,9.200419,617.0,112
45.350148,9.200433,611.0,137
45.354045,9.200446,614.0,151
45.357943,9.20046,215.0,150
45.365738,9.200488,107.0,129
45.369636,9.200501,179.0,142
45.373534,9.200515,180.0,143
45.39692,9.200598,190.0,234
45.400817,9.200612,173.0,245
45.420306,9.200681,382.0,1302
45.424203,9.200695,742.0,1387
45.428101,9.200708,831.0,1478
45.431998,9.200722,1304.0,1613
45.435896,9.200736,1304.0,1806
45.439794,9.20075,735.0,1874
45.443691,9.200764,682.0,1910
45.447589,9.200777,2134.0,2047
45.451487,9.200791,3125.0,2126
45.455384,9.200805,2779.0,2083
45.459282,9.200819,1550.0,2113
45.463179,9.200833,1551.0,2113
45.467077,9.200847,1361.0,2157
45.470975,9.20086,1354.0,2175
45.474872,9.200874,1984.0,2159
45.47877,9.200888,2294.0,2192
45.482667,9.200902,2101.0,2201
45.486565,9.200916,1621.0,2191
45.490463,9.20093,1630.0,2242
45.49436,9.200944,2691.0,2125
45.498258,9.200957,2691.0,2092
45.502155,9.200971,2413.0,2167
45.506053,9.200985,2316.0,2182
45.509951,9.200999,2172.0,2129
