lat,lon,hour,travel_time_min,population
48.813252,1.96294,3,119.08,118.0
48.817147,1.96286,3,119.05,1250.0
48.821041,1.962779,3,119.06,1364.0
48.824936,1.962699,3,119.06,848.0
48.828831,1.962619,3,119.09,404.0
48.832725,1.962538,3,119.13,278.0
48.918408,1.960765,3,119.89,112.0
48.922302,1.960684,3,119.86,142.0
48.937881,1.96036,3,119.88,123.0
48.941776,1.96028,3,119.88,122.0
48.94567,1.960199,3,119.88,112.0
48.949565,1.960118,3,119.88,114.0
48.953459,1.960037,3,119.89,112.0
48.957354,1.959956,3,119.95,112.0
48.969038,1.959713,3,119.03,112.0
48.972932,1.959632,3,119.01,231.0
48.976827,1.959551,3,119.0,254.0
48.980722,1.95947,3,119.0,411.0
48.984616,1.959389,3,119.0,411.0
48.988511,1.959307,3,118.77,351.0
48.992405,1.959226,3,119.89,342.0
49.007984,1.958902,3,119.82,144.0
49.011878,1.95882,3,119.81,154.0
48.74514,1.969444,3,119.05,131.0
48.749035,1.969364,3,119.0,140.0
48.752929,1.969284,3,118.99,350.0
48.756824,1.969204,3,118.84,547.0
48.760719,1.969125,3,116.68,563.0
48.764614,1.969045,3,116.68,648.0
48.768508,1.968965,3,116.67,648.0
48.772403,1.968886,3,117.18,246.0
48.776298,1.968806,3,119.77,250.0
48.780193,1.968726,3,117.17,274.0
48.784087,1.968646,3,119.08,297.0
48.787982,1.968566,3,119.18,391.0
48.791877,1.968487,3,119.2,565.0
48.795771,1.968407,3,119.22,616.0
48.799666,1.968327,3,119.14,213.0
48.803561,1.968247,3,119.75,198.0
48.807456,1.968167,3,119.76,142.0
48.815245,1.968007,3,119.09,405.0
48.81914,1.967927,3,119.06,1321.0
48.823034,1.967847,3,119.05,1321.0
48.826929,1.967767,3,119.06,144.0
48.830824,1.967687,3,119.11,121.0
48.916507,1.965923,3,119.85,288.0
48.920401,1.965842,3,119.85,330.0
48.924296,1.965762,3,119.83,201.0
48.93598,1.96552,3,119.9,142.0
48.939874,1.96544,3,119.81,142.0
48.943769,1.965359,3,119.88,117.0
48.947664,1.965279,3,119.88,114.0
48.951558,1.965198,3,119.89,113.0
48.955453,1.965118,3,119.94,112.0
48.971031,1.964795,3,119.0,255.0
48.974926,1.964715,3,118.98,314.0
48.97882,1.964634,3,118.98,447.0
48.982715,1.964553,3,118.73,539.0
48.98661,1.964473,3,119.02,492.0
48.990504,1.964392,3,118.76,179.0
49.006082,1.964069,3,119.81,218.0
49.009977,1.963988,3,119.82,232.0
